"RespondentID","ChoiceSet","Alt","WaitTime","UrbanRural","Trust","VaccineOrigin","Efficacy","Choice"
255,1,"C",0,1,3,0,0,0
255,2,"A",2,1,3,1,0.5,0
255,2,"B",1,1,3,1,0.5,1
255,2,"C",0,1,3,0,0,0
255,3,"A",1,1,3,1,0.95,1
255,3,"B",6,1,3,0,0.5,0
255,3,"C",0,1,3,0,0,0
255,4,"A",1,1,3,1,0.9,1
255,4,"B",3,1,3,0,0.95,0
255,4,"C",0,1,3,0,0,0
255,5,"A",2,1,3,0,0.5,0
255,5,"B",6,1,3,1,0.7,1
255,5,"C",0,1,3,0,0,0
255,6,"A",6,1,3,0,0.95,0
255,6,"B",6,1,3,1,0.5,1
255,6,"C",0,1,3,0,0,0
256,1,"A",6,1,3,1,0.95,1
256,1,"B",1,1,3,0,0.7,0
256,1,"C",0,1,3,0,0,0
256,2,"A",1,1,3,0,0.95,1
256,2,"B",6,1,3,0,0.9,0
256,2,"C",0,1,3,0,0,0
256,3,"A",2,1,3,0,0.7,0
256,3,"B",3,1,3,0,0.5,1
256,3,"C",0,1,3,0,0,0
256,4,"A",3,1,3,1,0.95,0
256,4,"B",6,1,3,1,0.95,1
256,4,"C",0,1,3,0,0,0
256,5,"A",6,1,3,1,0.5,0
256,5,"B",6,1,3,1,0.5,1
256,5,"C",0,1,3,0,0,0
256,6,"A",3,1,3,0,0.5,0
256,6,"B",1,1,3,0,0.9,0
256,6,"C",0,1,3,0,0,1
257,1,"A",1,0,4,1,0.5,0
257,1,"B",1,0,4,0,0.5,1
257,1,"C",0,0,4,0,0,0
257,2,"A",3,0,4,0,0.7,1
257,2,"B",6,0,4,1,0.5,0
257,2,"C",0,0,4,0,0,0
257,3,"A",1,0,4,0,0.5,0
257,3,"B",1,0,4,0,0.95,1
257,3,"C",0,0,4,0,0,0
257,4,"A",6,0,4,0,0.95,1
257,4,"B",6,0,4,1,0.9,0
257,4,"C",0,0,4,0,0,0
257,5,"A",2,0,4,1,0.7,0
257,5,"B",6,0,4,1,0.95,1
257,5,"C",0,0,4,0,0,0
257,6,"A",2,0,4,1,0.95,0
257,6,"B",3,0,4,1,0.95,1
257,6,"C",0,0,4,0,0,0
258,1,"A",6,0,3,0,0.95,0
258,1,"B",3,0,3,1,0.95,1
258,1,"C",0,0,3,0,0,0
258,2,"A",2,0,3,1,0.9,1
258,2,"B",1,0,3,1,0.9,0
258,2,"C",0,0,3,0,0,0
258,3,"A",6,0,3,1,0.9,1
258,3,"B",6,0,3,1,0.5,0
258,3,"C",0,0,3,0,0,0
258,4,"A",1,0,3,0,0.5,1
258,4,"B",6,0,3,1,0.5,0
258,4,"C",0,0,3,0,0,0
258,5,"A",1,0,3,0,0.7,1
258,5,"B",6,0,3,1,0.7,0
258,5,"C",0,0,3,0,0,0
258,6,"A",6,0,3,0,0.95,0
258,6,"B",6,0,3,1,0.9,1
258,6,"C",0,0,3,0,0,0
259,1,"A",3,0,4,1,0.7,1
259,1,"B",6,0,4,1,0.7,0
259,1,"C",0,0,4,0,0,0
259,2,"A",6,0,4,1,0.5,0
259,2,"B",6,0,4,1,0.95,1
259,2,"C",0,0,4,0,0,0
259,3,"A",6,0,4,0,0.7,0
259,3,"B",1,0,4,1,0.5,1
259,3,"C",0,0,4,0,0,0
259,4,"A",6,0,4,0,0.7,0
259,4,"B",6,0,4,0,0.5,1
259,4,"C",0,0,4,0,0,0
259,5,"A",2,0,4,0,0.5,0
259,5,"B",2,0,4,0,0.95,1
259,5,"C",0,0,4,0,0,0
259,6,"A",2,0,4,1,0.9,0
259,6,"B",3,0,4,1,0.9,1
259,6,"C",0,0,4,0,0,0
260,1,"A",6,1,4,1,0.5,0
260,1,"B",2,1,4,0,0.95,1
260,1,"C",0,1,4,0,0,0
260,2,"A",2,1,4,1,0.7,1
260,2,"B",1,1,4,0,0.7,0
260,2,"C",0,1,4,0,0,0
260,3,"A",1,1,4,1,0.9,0
260,3,"B",3,1,4,0,0.95,1
260,3,"C",0,1,4,0,0,0
260,4,"A",3,1,4,0,0.5,0
260,4,"B",1,1,4,0,0.7,1
260,4,"C",0,1,4,0,0,0
260,5,"A",6,1,4,0,0.95,1
260,5,"B",3,1,4,1,0.5,0
260,5,"C",0,1,4,0,0,0
260,6,"A",6,1,4,0,0.5,0
260,6,"B",3,1,4,0,0.5,1
260,6,"C",0,1,4,0,0,0
261,1,"A",6,1,4,1,0.9,0
261,1,"B",3,1,4,1,0.95,1
261,1,"C",0,1,4,0,0,0
261,2,"A",6,1,4,1,0.9,0
261,2,"B",2,1,4,0,0.9,1
261,2,"C",0,1,4,0,0,0
261,3,"A",1,1,4,1,0.7,0
261,3,"B",2,1,4,1,0.9,1
261,3,"C",0,1,4,0,0,0
261,4,"A",1,1,4,0,0.95,0
261,4,"B",6,1,4,0,0.9,1
261,4,"C",0,1,4,0,0,0
261,5,"A",3,1,4,0,0.5,0
261,5,"B",6,1,4,0,0.9,1
261,5,"C",0,1,4,0,0,0
261,6,"A",6,1,4,1,0.5,1
261,6,"B",3,1,4,0,0.9,0
261,6,"C",0,1,4,0,0,0
262,1,"A",1,1,5,1,0.95,1
262,1,"B",2,1,5,1,0.5,0
262,1,"C",0,1,5,0,0,0
262,2,"A",3,1,5,0,0.7,1
262,2,"B",6,1,5,1,0.7,0
262,2,"C",0,1,5,0,0,0
262,3,"A",3,1,5,1,0.9,0
262,3,"B",2,1,5,1,0.5,1
262,3,"C",0,1,5,0,0,0
262,4,"A",2,1,5,0,0.7,1
262,4,"B",3,1,5,1,0.5,0
262,4,"C",0,1,5,0,0,0
262,5,"A",1,1,5,1,0.95,1
262,5,"B",1,1,5,0,0.7,0
262,5,"C",0,1,5,0,0,0
262,6,"A",2,1,5,1,0.5,1
262,6,"B",6,1,5,0,0.9,0
262,6,"C",0,1,5,0,0,0
263,1,"A",3,0,3,1,0.95,1
263,1,"B",1,0,3,1,0.9,0
263,1,"C",0,0,3,0,0,0
263,2,"A",3,0,3,0,0.7,0
263,2,"B",3,0,3,0,0.95,1
263,2,"C",0,0,3,0,0,0
263,3,"A",1,0,3,1,0.5,0
263,3,"B",2,0,3,1,0.95,1
263,3,"C",0,0,3,0,0,0
263,4,"A",6,0,3,1,0.95,0
263,4,"B",6,0,3,1,0.95,1
263,4,"C",0,0,3,0,0,0
263,5,"A",6,0,3,1,0.7,0
263,5,"B",2,0,3,0,0.5,1
263,5,"C",0,0,3,0,0,0
263,6,"A",2,0,3,1,0.95,1
263,6,"B",2,0,3,0,0.95,0
263,6,"C",0,0,3,0,0,0
264,1,"A",3,1,3,0,0.7,1
264,1,"B",2,1,3,0,0.5,0
264,1,"C",0,1,3,0,0,0
264,2,"A",6,1,3,1,0.95,1
264,2,"B",3,1,3,1,0.9,0
264,2,"C",0,1,3,0,0,0
264,3,"A",6,1,3,1,0.95,0
264,3,"B",3,1,3,1,0.7,1
264,3,"C",0,1,3,0,0,0
264,4,"A",1,1,3,1,0.5,1
264,4,"B",1,1,3,1,0.7,0
264,4,"C",0,1,3,0,0,0
264,5,"A",6,1,3,1,0.9,1
264,5,"B",3,1,3,0,0.95,0
264,5,"C",0,1,3,0,0,0
264,6,"A",1,1,3,0,0.5,0
264,6,"B",2,1,3,0,0.7,1
264,6,"C",0,1,3,0,0,0
265,1,"A",6,0,5,1,0.95,1
265,1,"B",6,0,5,1,0.9,0
265,1,"C",0,0,5,0,0,0
265,2,"A",3,0,5,0,0.95,0
265,2,"B",1,0,5,0,0.5,1
265,2,"C",0,0,5,0,0,0
265,3,"A",3,0,5,1,0.5,0
265,3,"B",6,0,5,1,0.5,1
265,3,"C",0,0,5,0,0,0
265,4,"A",1,0,5,1,0.7,1
265,4,"B",6,0,5,1,0.9,0
265,4,"C",0,0,5,0,0,0
265,5,"A",2,0,5,1,0.5,0
265,5,"B",6,0,5,1,0.95,1
265,5,"C",0,0,5,0,0,0
265,6,"A",2,0,5,1,0.95,0
265,6,"B",6,0,5,1,0.7,0
265,6,"C",0,0,5,0,0,1
266,1,"A",2,1,2,0,0.9,0
266,1,"B",1,1,2,0,0.7,1
266,1,"C",0,1,2,0,0,0
266,2,"A",6,1,2,1,0.5,0
266,2,"B",3,1,2,1,0.9,1
266,2,"C",0,1,2,0,0,0
266,3,"A",2,1,2,0,0.95,1
266,3,"B",6,1,2,1,0.7,0
266,3,"C",0,1,2,0,0,0
266,4,"A",6,1,2,1,0.7,0
266,4,"B",1,1,2,1,0.9,1
266,4,"C",0,1,2,0,0,0
266,5,"A",6,1,2,1,0.5,0
266,5,"B",6,1,2,0,0.5,1
266,5,"C",0,1,2,0,0,0
266,6,"A",6,1,2,0,0.7,0
266,6,"B",3,1,2,0,0.5,1
266,6,"C",0,1,2,0,0,0
267,1,"A",2,1,2,1,0.7,1
267,1,"B",2,1,2,1,0.7,0
267,1,"C",0,1,2,0,0,0
267,2,"A",2,1,2,1,0.9,1
267,2,"B",3,1,2,0,0.7,0
267,2,"C",0,1,2,0,0,0
267,3,"A",2,1,2,1,0.9,1
267,3,"B",3,1,2,1,0.5,0
267,3,"C",0,1,2,0,0,0
267,4,"A",3,1,2,0,0.9,0
267,4,"B",3,1,2,1,0.5,0
267,4,"C",0,1,2,0,0,1
267,5,"A",1,1,2,0,0.9,1
267,5,"B",1,1,2,1,0.5,0
267,5,"C",0,1,2,0,0,0
267,6,"A",3,1,2,0,0.95,1
267,6,"B",6,1,2,0,0.5,0
267,6,"C",0,1,2,0,0,0
268,1,"A",6,1,4,1,0.95,1
268,1,"B",1,1,4,0,0.5,0
268,1,"C",0,1,4,0,0,0
268,2,"A",3,1,4,1,0.95,0
268,2,"B",6,1,4,1,0.5,1
268,2,"C",0,1,4,0,0,0
268,3,"A",3,1,4,0,0.5,1
268,3,"B",6,1,4,1,0.5,0
268,3,"C",0,1,4,0,0,0
268,4,"A",2,1,4,0,0.7,1
268,4,"B",3,1,4,1,0.7,0
268,4,"C",0,1,4,0,0,0
268,5,"A",2,1,4,1,0.9,0
268,5,"B",2,1,4,1,0.95,1
268,5,"C",0,1,4,0,0,0
268,6,"A",6,1,4,1,0.5,0
268,6,"B",2,1,4,0,0.9,1
268,6,"C",0,1,4,0,0,0
269,1,"A",3,0,3,0,0.5,0
269,1,"B",2,0,3,0,0.5,1
269,1,"C",0,0,3,0,0,0
269,2,"A",1,0,3,0,0.95,1
269,2,"B",6,0,3,0,0.5,0
269,2,"C",0,0,3,0,0,0
269,3,"A",6,0,3,1,0.5,0
269,3,"B",1,0,3,0,0.7,1
269,3,"C",0,0,3,0,0,0
269,4,"A",1,0,3,0,0.7,0
269,4,"B",2,0,3,1,0.5,1
269,4,"C",0,0,3,0,0,0
269,5,"A",2,0,3,0,0.7,0
269,5,"B",1,0,3,1,0.95,1
269,5,"C",0,0,3,0,0,0
269,6,"A",1,0,3,1,0.9,1
269,6,"B",3,0,3,0,0.5,0
269,6,"C",0,0,3,0,0,0
270,1,"A",3,0,3,1,0.5,0
270,1,"B",6,0,3,1,0.5,1
270,1,"C",0,0,3,0,0,0
270,2,"A",6,0,3,1,0.95,0
270,2,"B",6,0,3,1,0.95,1
270,2,"C",0,0,3,0,0,0
270,3,"A",3,0,3,0,0.95,0
270,3,"B",3,0,3,1,0.9,1
270,3,"C",0,0,3,0,0,0
270,4,"A",2,0,3,0,0.9,1
270,4,"B",1,0,3,1,0.7,0
270,4,"C",0,0,3,0,0,0
270,5,"A",2,0,3,1,0.7,0
270,5,"B",3,0,3,0,0.95,1
270,5,"C",0,0,3,0,0,0
270,6,"A",6,0,3,0,0.95,0
270,6,"B",2,0,3,0,0.5,0
270,6,"C",0,0,3,0,0,1
271,1,"A",2,1,3,1,0.7,0
271,1,"B",3,1,3,1,0.9,1
271,1,"C",0,1,3,0,0,0
271,2,"A",2,1,3,0,0.9,1
271,2,"B",1,1,3,1,0.5,0
271,2,"C",0,1,3,0,0,0
271,3,"A",1,1,3,0,0.95,1
271,3,"B",1,1,3,0,0.5,0
271,3,"C",0,1,3,0,0,0
271,4,"A",3,1,3,1,0.5,0
271,4,"B",6,1,3,0,0.9,1
271,4,"C",0,1,3,0,0,0
271,5,"A",2,1,3,0,0.7,0
271,5,"B",6,1,3,0,0.9,1
271,5,"C",0,1,3,0,0,0
271,6,"A",3,1,3,1,0.9,1
271,6,"B",3,1,3,0,0.7,0
271,6,"C",0,1,3,0,0,0
272,1,"A",1,1,4,1,0.5,0
272,1,"B",3,1,4,1,0.95,1
272,1,"C",0,1,4,0,0,0
272,2,"A",1,1,4,1,0.5,0
272,2,"B",3,1,4,1,0.95,1
272,2,"C",0,1,4,0,0,0
272,3,"A",3,1,4,0,0.9,1
272,3,"B",6,1,4,1,0.5,0
272,3,"C",0,1,4,0,0,0
272,4,"A",1,1,4,0,0.95,1
272,4,"B",2,1,4,0,0.95,0
272,4,"C",0,1,4,0,0,0
272,5,"A",6,1,4,1,0.9,1
272,5,"B",6,1,4,1,0.9,0
272,5,"C",0,1,4,0,0,0
272,6,"A",3,1,4,1,0.5,1
272,6,"B",1,1,4,1,0.9,0
272,6,"C",0,1,4,0,0,0
273,1,"A",1,1,3,1,0.9,1
273,1,"B",6,1,3,0,0.95,0
273,1,"C",0,1,3,0,0,0
273,2,"A",6,1,3,0,0.9,1
273,2,"B",2,1,3,1,0.5,0
273,2,"C",0,1,3,0,0,0
273,3,"A",1,1,3,1,0.7,1
273,3,"B",6,1,3,1,0.9,0
273,3,"C",0,1,3,0,0,0
273,4,"A",3,1,3,0,0.7,0
273,4,"B",2,1,3,0,0.5,1
273,4,"C",0,1,3,0,0,0
273,5,"A",3,1,3,1,0.5,0
273,5,"B",1,1,3,1,0.9,1
273,5,"C",0,1,3,0,0,0
273,6,"A",2,1,3,0,0.7,0
273,6,"B",3,1,3,0,0.95,1
273,6,"C",0,1,3,0,0,0
274,1,"A",2,1,3,1,0.7,0
274,1,"B",2,1,3,1,0.5,0
274,1,"C",0,1,3,0,0,1
274,2,"A",1,1,3,1,0.7,1
274,2,"B",6,1,3,1,0.95,0
274,2,"C",0,1,3,0,0,0
274,3,"A",6,1,3,1,0.9,1
274,3,"B",2,1,3,1,0.95,0
274,3,"C",0,1,3,0,0,0
274,4,"A",3,1,3,1,0.7,1
274,4,"B",6,1,3,1,0.95,0
274,4,"C",0,1,3,0,0,0
274,5,"A",2,1,3,0,0.7,0
274,5,"B",6,1,3,0,0.9,1
274,5,"C",0,1,3,0,0,0
274,6,"A",6,1,3,0,0.9,0
274,6,"B",1,1,3,0,0.7,1
274,6,"C",0,1,3,0,0,0
275,1,"A",3,0,3,0,0.7,0
275,1,"B",3,0,3,1,0.5,1
275,1,"C",0,0,3,0,0,0
275,2,"A",2,0,3,1,0.5,1
275,2,"B",3,0,3,0,0.5,0
275,2,"C",0,0,3,0,0,0
275,3,"A",2,0,3,0,0.7,1
275,3,"B",6,0,3,1,0.5,0
275,3,"C",0,0,3,0,0,0
275,4,"A",6,0,3,1,0.9,0
275,4,"B",1,0,3,0,0.95,1
275,4,"C",0,0,3,0,0,0
275,5,"A",3,0,3,0,0.95,1
275,5,"B",2,0,3,0,0.7,0
275,5,"C",0,0,3,0,0,0
275,6,"A",1,0,3,1,0.7,1
275,6,"B",6,0,3,0,0.5,0
275,6,"C",0,0,3,0,0,0
276,1,"A",1,1,4,1,0.5,1
276,1,"B",2,1,4,1,0.7,0
276,1,"C",0,1,4,0,0,0
276,2,"A",3,1,4,1,0.7,1
276,2,"B",6,1,4,1,0.9,0
276,2,"C",0,1,4,0,0,0
276,3,"A",3,1,4,1,0.5,1
276,3,"B",1,1,4,0,0.5,0
276,3,"C",0,1,4,0,0,0
276,4,"A",2,1,4,1,0.95,1
276,4,"B",6,1,4,0,0.5,0
276,4,"C",0,1,4,0,0,0
276,5,"A",2,1,4,1,0.7,1
276,5,"B",3,1,4,0,0.5,0
276,5,"C",0,1,4,0,0,0
276,6,"A",3,1,4,1,0.95,1
276,6,"B",6,1,4,0,0.5,0
276,6,"C",0,1,4,0,0,0
277,1,"A",6,0,3,0,0.95,1
277,1,"B",2,0,3,1,0.7,0
277,1,"C",0,0,3,0,0,0
277,2,"A",2,0,3,0,0.7,1
277,2,"B",6,0,3,1,0.9,0
277,2,"C",0,0,3,0,0,0
277,3,"A",3,0,3,0,0.95,1
277,3,"B",2,0,3,1,0.7,0
277,3,"C",0,0,3,0,0,0
277,4,"A",1,0,3,0,0.5,0
277,4,"B",2,0,3,0,0.95,1
277,4,"C",0,0,3,0,0,0
277,5,"A",3,0,3,1,0.95,1
277,5,"B",1,0,3,0,0.95,0
277,5,"C",0,0,3,0,0,0
277,6,"A",1,0,3,1,0.95,1
277,6,"B",2,0,3,0,0.9,0
277,6,"C",0,0,3,0,0,0
278,1,"A",3,0,4,1,0.7,1
278,1,"B",6,0,4,1,0.5,0
278,1,"C",0,0,4,0,0,0
278,2,"A",2,0,4,1,0.5,1
278,2,"B",6,0,4,0,0.7,0
278,2,"C",0,0,4,0,0,0
278,3,"A",1,0,4,1,0.9,0
278,3,"B",6,0,4,0,0.7,1
278,3,"C",0,0,4,0,0,0
278,4,"A",6,0,4,1,0.9,0
278,4,"B",2,0,4,1,0.95,1
278,4,"C",0,0,4,0,0,0
278,5,"A",1,0,4,0,0.9,0
278,5,"B",1,0,4,1,0.95,1
278,5,"C",0,0,4,0,0,0
278,6,"A",1,0,4,0,0.95,1
278,6,"B",3,0,4,0,0.95,0
278,6,"C",0,0,4,0,0,0
279,1,"A",2,1,3,1,0.7,0
279,1,"B",1,1,3,1,0.95,1
279,1,"C",0,1,3,0,0,0
279,2,"A",2,1,3,0,0.95,1
279,2,"B",3,1,3,0,0.7,0
279,2,"C",0,1,3,0,0,0
279,3,"A",3,1,3,1,0.9,0
279,3,"B",6,1,3,1,0.7,1
279,3,"C",0,1,3,0,0,0
279,4,"A",2,1,3,0,0.7,0
279,4,"B",3,1,3,0,0.7,1
279,4,"C",0,1,3,0,0,0
279,5,"A",2,1,3,1,0.9,1
279,5,"B",6,1,3,0,0.7,0
279,5,"C",0,1,3,0,0,0
279,6,"A",3,1,3,1,0.95,0
279,6,"B",2,1,3,0,0.7,1
279,6,"C",0,1,3,0,0,0
280,1,"A",6,1,5,1,0.9,0
280,1,"B",1,1,5,1,0.7,1
280,1,"C",0,1,5,0,0,0
280,2,"A",6,1,5,1,0.7,1
280,2,"B",2,1,5,1,0.9,0
280,2,"C",0,1,5,0,0,0
280,3,"A",6,1,5,1,0.9,1
280,3,"B",6,1,5,0,0.5,0
280,3,"C",0,1,5,0,0,0
280,4,"A",6,1,5,1,0.9,0
280,4,"B",1,1,5,0,0.7,1
280,4,"C",0,1,5,0,0,0
280,5,"A",3,1,5,1,0.9,1
280,5,"B",1,1,5,0,0.7,0
280,5,"C",0,1,5,0,0,0
280,6,"A",2,1,5,0,0.7,0
280,6,"B",2,1,5,1,0.95,1
280,6,"C",0,1,5,0,0,0
281,1,"A",1,1,4,1,0.95,0
281,1,"B",3,1,4,1,0.7,1
281,1,"C",0,1,4,0,0,0
281,2,"A",2,1,4,0,0.5,1
281,2,"B",1,1,4,1,0.7,0
281,2,"C",0,1,4,0,0,0
281,3,"A",6,1,4,1,0.95,0
281,3,"B",2,1,4,1,0.7,1
281,3,"C",0,1,4,0,0,0
281,4,"A",3,1,4,1,0.95,1
281,4,"B",1,1,4,1,0.7,0
281,4,"C",0,1,4,0,0,0
281,5,"A",3,1,4,1,0.95,1
281,5,"B",1,1,4,0,0.5,0
281,5,"C",0,1,4,0,0,0
281,6,"A",2,1,4,0,0.5,1
281,6,"B",1,1,4,1,0.9,0
281,6,"C",0,1,4,0,0,0
282,1,"A",1,0,2,0,0.7,1
282,1,"B",2,0,2,0,0.5,0
282,1,"C",0,0,2,0,0,0
282,2,"A",3,0,2,0,0.5,0
282,2,"B",3,0,2,1,0.7,1
282,2,"C",0,0,2,0,0,0
282,3,"A",2,0,2,0,0.95,1
282,3,"B",3,0,2,1,0.95,0
282,3,"C",0,0,2,0,0,0
282,4,"A",3,0,2,1,0.9,0
282,4,"B",2,0,2,1,0.9,1
282,4,"C",0,0,2,0,0,0
282,5,"A",3,0,2,1,0.7,1
282,5,"B",1,0,2,0,0.95,0
282,5,"C",0,0,2,0,0,0
282,6,"A",1,0,2,1,0.5,0
282,6,"B",3,0,2,0,0.95,1
282,6,"C",0,0,2,0,0,0
283,1,"A",1,1,5,0,0.7,0
283,1,"B",1,1,5,0,0.5,1
283,1,"C",0,1,5,0,0,0
283,2,"A",6,1,5,0,0.5,0
283,2,"B",3,1,5,1,0.7,1
283,2,"C",0,1,5,0,0,0
283,3,"A",6,1,5,0,0.7,0
283,3,"B",6,1,5,1,0.95,1
283,3,"C",0,1,5,0,0,0
283,4,"A",6,1,5,0,0.7,1
283,4,"B",3,1,5,1,0.7,0
283,4,"C",0,1,5,0,0,0
283,5,"A",1,1,5,1,0.9,1
283,5,"B",6,1,5,1,0.95,0
283,5,"C",0,1,5,0,0,0
283,6,"A",1,1,5,1,0.9,1
283,6,"B",6,1,5,0,0.9,0
283,6,"C",0,1,5,0,0,0
284,1,"A",1,0,3,0,0.7,1
284,1,"B",6,0,3,1,0.7,0
284,1,"C",0,0,3,0,0,0
284,2,"A",2,0,3,0,0.95,1
284,2,"B",6,0,3,1,0.95,0
284,2,"C",0,0,3,0,0,0
284,3,"A",6,0,3,0,0.95,1
284,3,"B",2,0,3,1,0.7,0
284,3,"C",0,0,3,0,0,0
284,4,"A",6,0,3,1,0.9,0
284,4,"B",1,0,3,0,0.9,1
284,4,"C",0,0,3,0,0,0
284,5,"A",1,0,3,0,0.95,1
284,5,"B",6,0,3,1,0.5,0
284,5,"C",0,0,3,0,0,0
284,6,"A",6,0,3,1,0.7,1
284,6,"B",6,0,3,1,0.5,0
284,6,"C",0,0,3,0,0,0
285,1,"A",2,0,4,1,0.9,1
285,1,"B",1,0,4,1,0.9,0
285,1,"C",0,0,4,0,0,0
285,2,"A",3,0,4,0,0.7,1
285,2,"B",1,0,4,1,0.5,0
285,2,"C",0,0,4,0,0,0
285,3,"A",2,0,4,1,0.7,1
285,3,"B",1,0,4,1,0.9,0
285,3,"C",0,0,4,0,0,0
285,4,"A",2,0,4,1,0.7,1
285,4,"B",3,0,4,1,0.7,0
285,4,"C",0,0,4,0,0,0
285,5,"A",2,0,4,1,0.9,1
285,5,"B",6,0,4,1,0.95,0
285,5,"C",0,0,4,0,0,0
285,6,"A",6,0,4,1,0.7,1
285,6,"B",6,0,4,1,0.5,0
285,6,"C",0,0,4,0,0,0
286,1,"A",1,1,5,0,0.5,1
286,1,"B",1,1,5,1,0.5,0
286,1,"C",0,1,5,0,0,0
286,2,"A",3,1,5,1,0.5,0
286,2,"B",6,1,5,0,0.7,1
286,2,"C",0,1,5,0,0,0
286,3,"A",1,1,5,1,0.7,1
286,3,"B",6,1,5,0,0.7,0
286,3,"C",0,1,5,0,0,0
286,4,"A",1,1,5,0,0.9,1
286,4,"B",6,1,5,0,0.9,0
286,4,"C",0,1,5,0,0,0
286,5,"A",2,1,5,0,0.9,1
286,5,"B",2,1,5,0,0.5,0
286,5,"C",0,1,5,0,0,0
286,6,"A",3,1,5,0,0.9,0
286,6,"B",1,1,5,0,0.5,1
286,6,"C",0,1,5,0,0,0
287,1,"A",3,1,4,1,0.95,1
287,1,"B",6,1,4,0,0.5,0
287,1,"C",0,1,4,0,0,0
287,2,"A",3,1,4,1,0.95,0
287,2,"B",3,1,4,1,0.7,1
287,2,"C",0,1,4,0,0,0
287,3,"A",2,1,4,1,0.95,1
287,3,"B",6,1,4,0,0.7,0
287,3,"C",0,1,4,0,0,0
287,4,"A",3,1,4,0,0.95,0
287,4,"B",3,1,4,0,0.7,1
287,4,"C",0,1,4,0,0,0
287,5,"A",6,1,4,0,0.9,1
287,5,"B",6,1,4,0,0.7,0
287,5,"C",0,1,4,0,0,0
287,6,"A",1,1,4,1,0.7,0
287,6,"B",3,1,4,1,0.9,1
287,6,"C",0,1,4,0,0,0
288,1,"A",1,1,5,0,0.95,1
288,1,"B",2,1,5,1,0.5,0
288,1,"C",0,1,5,0,0,0
288,2,"A",6,1,5,1,0.9,1
288,2,"B",3,1,5,0,0.7,0
288,2,"C",0,1,5,0,0,0
288,3,"A",3,1,5,0,0.95,1
288,3,"B",3,1,5,0,0.5,0
288,3,"C",0,1,5,0,0,0
288,4,"A",2,1,5,1,0.5,0
288,4,"B",6,1,5,0,0.5,1
288,4,"C",0,1,5,0,0,0
288,5,"A",3,1,5,1,0.5,1
288,5,"B",6,1,5,0,0.9,0
288,5,"C",0,1,5,0,0,0
288,6,"A",6,1,5,0,0.5,0
288,6,"B",2,1,5,0,0.5,1
288,6,"C",0,1,5,0,0,0
289,1,"A",2,0,3,0,0.95,0
289,1,"B",6,0,3,1,0.95,0
289,1,"C",0,0,3,0,0,1
289,2,"A",3,0,3,1,0.7,0
289,2,"B",1,0,3,0,0.9,1
289,2,"C",0,0,3,0,0,0
289,3,"A",1,0,3,0,0.5,0
289,3,"B",3,0,3,0,0.9,1
289,3,"C",0,0,3,0,0,0
289,4,"A",6,0,3,0,0.7,0
289,4,"B",2,0,3,1,0.7,1
289,4,"C",0,0,3,0,0,0
289,5,"A",6,0,3,1,0.7,0
289,5,"B",6,0,3,0,0.9,1
289,5,"C",0,0,3,0,0,0
289,6,"A",3,0,3,0,0.95,0
289,6,"B",3,0,3,0,0.95,1
289,6,"C",0,0,3,0,0,0
290,1,"A",1,0,4,1,0.5,1
290,1,"B",3,0,4,0,0.7,0
290,1,"C",0,0,4,0,0,0
290,2,"A",1,0,4,1,0.5,1
290,2,"B",1,0,4,0,0.9,0
290,2,"C",0,0,4,0,0,0
290,3,"A",1,0,4,0,0.5,0
290,3,"B",2,0,4,0,0.95,1
290,3,"C",0,0,4,0,0,0
290,4,"A",1,0,4,0,0.9,0
290,4,"B",2,0,4,0,0.7,1
290,4,"C",0,0,4,0,0,0
290,5,"A",2,0,4,0,0.7,0
290,5,"B",1,0,4,1,0.5,1
290,5,"C",0,0,4,0,0,0
290,6,"A",6,0,4,1,0.9,0
290,6,"B",2,0,4,1,0.95,1
290,6,"C",0,0,4,0,0,0
291,1,"A",3,1,4,0,0.5,0
291,1,"B",2,1,4,1,0.7,1
291,1,"C",0,1,4,0,0,0
291,2,"A",3,1,4,0,0.95,0
291,2,"B",2,1,4,0,0.95,1
291,2,"C",0,1,4,0,0,0
291,3,"A",2,1,4,0,0.9,1
291,3,"B",2,1,4,1,0.7,0
291,3,"C",0,1,4,0,0,0
291,4,"A",1,1,4,1,0.9,1
291,4,"B",3,1,4,1,0.9,0
291,4,"C",0,1,4,0,0,0
291,5,"A",6,1,4,1,0.7,1
291,5,"B",3,1,4,0,0.5,0
291,5,"C",0,1,4,0,0,0
291,6,"A",1,1,4,0,0.9,1
291,6,"B",2,1,4,0,0.95,0
291,6,"C",0,1,4,0,0,0
292,1,"A",2,0,4,1,0.7,0
292,1,"B",6,0,4,0,0.5,1
292,1,"C",0,0,4,0,0,0
292,2,"A",3,0,4,1,0.5,0
292,2,"B",1,0,4,1,0.5,1
292,2,"C",0,0,4,0,0,0
292,3,"A",1,0,4,1,0.7,0
292,3,"B",6,0,4,0,0.95,1
292,3,"C",0,0,4,0,0,0
292,4,"A",3,0,4,0,0.9,0
292,4,"B",6,0,4,1,0.7,1
292,4,"C",0,0,4,0,0,0
292,5,"A",6,0,4,1,0.95,0
292,5,"B",6,0,4,1,0.95,1
292,5,"C",0,0,4,0,0,0
292,6,"A",3,0,4,0,0.5,0
292,6,"B",2,0,4,1,0.5,1
292,6,"C",0,0,4,0,0,0
293,1,"A",6,1,4,1,0.95,0
293,1,"B",2,1,4,1,0.9,1
293,1,"C",0,1,4,0,0,0
